pass,    time (ms),    total time (ms),    time,     total_time
296,    3657,    1201891,    000h 00m 03.657s,    000h 20m 01.891s
297,    3799,    1205690,    000h 00m 03.799s,    000h 20m 05.690s
298,    4219,    1209909,    000h 00m 04.219s,    000h 20m 09.909s
299,    4672,    1214581,    000h 00m 04.672s,    000h 20m 14.581s
300,    4487,    1219068,    000h 00m 04.487s,    000h 20m 19.068s
301,    4490,    1223558,    000h 00m 04.490s,    000h 20m 23.558s
302,    3984,    1227542,    000h 00m 03.984s,    000h 20m 27.542s
303,    4118,    1231660,    000h 00m 04.118s,    000h 20m 31.660s
304,    4673,    1236333,    000h 00m 04.673s,    000h 20m 36.333s
305,    4514,    1240847,    000h 00m 04.514s,    000h 20m 40.847s
306,    3929,    1244776,    000h 00m 03.929s,    000h 20m 44.776s
307,    3767,    1248543,    000h 00m 03.767s,    000h 20m 48.543s
308,    4363,    1252906,    000h 00m 04.363s,    000h 20m 52.906s
309,    4505,    1257411,    000h 00m 04.505s,    000h 20m 57.411s
310,    3972,    1261383,    000h 00m 03.972s,    000h 21m 01.383s
311,    4303,    1265686,    000h 00m 04.303s,    000h 21m 05.686s
312,    4345,    1270031,    000h 00m 04.345s,    000h 21m 10.031s
313,    3929,    1273960,    000h 00m 03.929s,    000h 21m 13.960s
314,    4360,    1278320,    000h 00m 04.360s,    000h 21m 18.320s
315,    4084,    1282404,    000h 00m 04.084s,    000h 21m 22.404s
316,    3875,    1286279,    000h 00m 03.875s,    000h 21m 26.279s
317,    3996,    1290275,    000h 00m 03.996s,    000h 21m 30.275s
318,    4102,    1294377,    000h 00m 04.102s,    000h 21m 34.377s
319,    3801,    1298178,    000h 00m 03.801s,    000h 21m 38.178s
320,    4541,    1302719,    000h 00m 04.541s,    000h 21m 42.719s
321,    4528,    1307247,    000h 00m 04.528s,    000h 21m 47.247s
322,    4570,    1311817,    000h 00m 04.570s,    000h 21m 51.817s
323,    4237,    1316054,    000h 00m 04.237s,    000h 21m 56.054s
324,    4672,    1320726,    000h 00m 04.672s,    000h 22m 00.726s
325,    3914,    1324640,    000h 00m 03.914s,    000h 22m 04.640s
326,    4190,    1328830,    000h 00m 04.190s,    000h 22m 08.830s
327,    3858,    1332688,    000h 00m 03.858s,    000h 22m 12.688s
328,    4227,    1336915,    000h 00m 04.227s,    000h 22m 16.915s
329,    4291,    1341206,    000h 00m 04.291s,    000h 22m 21.206s
330,    4469,    1345675,    000h 00m 04.469s,    000h 22m 25.675s
331,    4143,    1349818,    000h 00m 04.143s,    000h 22m 29.818s
332,    3931,    1353749,    000h 00m 03.931s,    000h 22m 33.749s
333,    3943,    1357692,    000h 00m 03.943s,    000h 22m 37.692s
334,    4010,    1361702,    000h 00m 04.010s,    000h 22m 41.702s
335,    3866,    1365568,    000h 00m 03.866s,    000h 22m 45.568s
336,    3706,    1369274,    000h 00m 03.706s,    000h 22m 49.274s
337,    3852,    1373126,    000h 00m 03.852s,    000h 22m 53.126s
338,    3710,    1376836,    000h 00m 03.710s,    000h 22m 56.836s
339,    4319,    1381155,    000h 00m 04.319s,    000h 23m 01.155s
340,    4256,    1385411,    000h 00m 04.256s,    000h 23m 05.411s
341,    4264,    1389675,    000h 00m 04.264s,    000h 23m 09.675s
342,    4733,    1394408,    000h 00m 04.733s,    000h 23m 14.408s
343,    4653,    1399061,    000h 00m 04.653s,    000h 23m 19.061s
344,    4409,    1403470,    000h 00m 04.409s,    000h 23m 23.470s
345,    4589,    1408059,    000h 00m 04.589s,    000h 23m 28.059s
346,    4575,    1412634,    000h 00m 04.575s,    000h 23m 32.634s
347,    4504,    1417138,    000h 00m 04.504s,    000h 23m 37.138s
348,    4581,    1421719,    000h 00m 04.581s,    000h 23m 41.719s
349,    4554,    1426273,    000h 00m 04.554s,    000h 23m 46.273s
350,    3662,    1429935,    000h 00m 03.662s,    000h 23m 49.935s
