pass,    time (ms),    total time (ms),    time,     total_time
364,    1630,    584628,    000h 00m 01.630s,    000h 09m 44.628s
365,    1635,    586263,    000h 00m 01.635s,    000h 09m 46.263s
366,    1559,    587822,    000h 00m 01.559s,    000h 09m 47.822s
367,    1623,    589445,    000h 00m 01.623s,    000h 09m 49.445s
368,    1677,    591122,    000h 00m 01.677s,    000h 09m 51.122s
369,    1592,    592714,    000h 00m 01.592s,    000h 09m 52.714s
370,    1581,    594295,    000h 00m 01.581s,    000h 09m 54.295s
371,    1672,    595967,    000h 00m 01.672s,    000h 09m 55.967s
372,    1602,    597569,    000h 00m 01.602s,    000h 09m 57.569s
373,    1511,    599080,    000h 00m 01.511s,    000h 09m 59.080s
374,    1584,    600664,    000h 00m 01.584s,    000h 10m 00.664s
375,    1543,    602207,    000h 00m 01.543s,    000h 10m 02.207s
376,    1534,    603741,    000h 00m 01.534s,    000h 10m 03.741s
377,    1646,    605387,    000h 00m 01.646s,    000h 10m 05.387s
378,    1604,    606991,    000h 00m 01.604s,    000h 10m 06.991s
379,    1610,    608601,    000h 00m 01.610s,    000h 10m 08.601s
380,    1612,    610213,    000h 00m 01.612s,    000h 10m 10.213s
381,    1495,    611708,    000h 00m 01.495s,    000h 10m 11.708s
382,    1614,    613322,    000h 00m 01.614s,    000h 10m 13.322s
383,    1616,    614938,    000h 00m 01.616s,    000h 10m 14.938s
384,    1505,    616443,    000h 00m 01.505s,    000h 10m 16.443s
385,    1531,    617974,    000h 00m 01.531s,    000h 10m 17.974s
386,    1683,    619657,    000h 00m 01.683s,    000h 10m 19.657s
387,    1734,    621391,    000h 00m 01.734s,    000h 10m 21.391s
388,    1669,    623060,    000h 00m 01.669s,    000h 10m 23.060s
389,    1696,    624756,    000h 00m 01.696s,    000h 10m 24.756s
390,    1547,    626303,    000h 00m 01.547s,    000h 10m 26.303s
391,    1647,    627950,    000h 00m 01.647s,    000h 10m 27.950s
392,    1544,    629494,    000h 00m 01.544s,    000h 10m 29.494s
393,    1596,    631090,    000h 00m 01.596s,    000h 10m 31.090s
394,    1642,    632732,    000h 00m 01.642s,    000h 10m 32.732s
395,    1606,    634338,    000h 00m 01.606s,    000h 10m 34.338s
396,    1581,    635919,    000h 00m 01.581s,    000h 10m 35.919s
397,    1584,    637503,    000h 00m 01.584s,    000h 10m 37.503s
398,    1585,    639088,    000h 00m 01.585s,    000h 10m 39.088s
399,    1535,    640623,    000h 00m 01.535s,    000h 10m 40.623s
400,    1600,    642223,    000h 00m 01.600s,    000h 10m 42.223s
401,    1586,    643809,    000h 00m 01.586s,    000h 10m 43.809s
402,    1582,    645391,    000h 00m 01.582s,    000h 10m 45.391s
403,    1608,    646999,    000h 00m 01.608s,    000h 10m 46.999s
404,    1660,    648659,    000h 00m 01.660s,    000h 10m 48.659s
405,    1516,    650175,    000h 00m 01.516s,    000h 10m 50.175s
406,    1721,    651896,    000h 00m 01.721s,    000h 10m 51.896s
407,    1679,    653575,    000h 00m 01.679s,    000h 10m 53.575s
408,    1633,    655208,    000h 00m 01.633s,    000h 10m 55.208s
