pass,    time (ms),    total time (ms),    time,     total_time
5956,    3388,    20171441,    000h 00m 03.388s,    005h 36m 11.441s
5957,    3396,    20174837,    000h 00m 03.396s,    005h 36m 14.837s
5958,    3372,    20178209,    000h 00m 03.372s,    005h 36m 18.209s
5959,    3389,    20181598,    000h 00m 03.389s,    005h 36m 21.598s
5960,    3378,    20184976,    000h 00m 03.378s,    005h 36m 24.976s
5961,    3386,    20188362,    000h 00m 03.386s,    005h 36m 28.362s
5962,    3441,    20191803,    000h 00m 03.441s,    005h 36m 31.803s
5963,    3403,    20195206,    000h 00m 03.403s,    005h 36m 35.206s
5964,    3384,    20198590,    000h 00m 03.384s,    005h 36m 38.590s
5965,    3385,    20201975,    000h 00m 03.385s,    005h 36m 41.975s
5966,    3382,    20205357,    000h 00m 03.382s,    005h 36m 45.357s
5967,    3377,    20208734,    000h 00m 03.377s,    005h 36m 48.734s
5968,    3371,    20212105,    000h 00m 03.371s,    005h 36m 52.105s
5969,    3388,    20215493,    000h 00m 03.388s,    005h 36m 55.493s
5970,    3384,    20218877,    000h 00m 03.384s,    005h 36m 58.877s
5971,    3375,    20222252,    000h 00m 03.375s,    005h 37m 02.252s
5972,    3383,    20225635,    000h 00m 03.383s,    005h 37m 05.635s
5973,    3378,    20229013,    000h 00m 03.378s,    005h 37m 09.013s
5974,    3394,    20232407,    000h 00m 03.394s,    005h 37m 12.407s
5975,    3380,    20235787,    000h 00m 03.380s,    005h 37m 15.787s
5976,    3390,    20239177,    000h 00m 03.390s,    005h 37m 19.177s
5977,    3382,    20242559,    000h 00m 03.382s,    005h 37m 22.559s
5978,    3368,    20245927,    000h 00m 03.368s,    005h 37m 25.927s
5979,    3385,    20249312,    000h 00m 03.385s,    005h 37m 29.312s
5980,    3395,    20252707,    000h 00m 03.395s,    005h 37m 32.707s
5981,    3384,    20256091,    000h 00m 03.384s,    005h 37m 36.091s
5982,    3373,    20259464,    000h 00m 03.373s,    005h 37m 39.464s
5983,    3382,    20262846,    000h 00m 03.382s,    005h 37m 42.846s
5984,    3391,    20266237,    000h 00m 03.391s,    005h 37m 46.237s
5985,    3383,    20269620,    000h 00m 03.383s,    005h 37m 49.620s
5986,    3382,    20273002,    000h 00m 03.382s,    005h 37m 53.002s
5987,    3383,    20276385,    000h 00m 03.383s,    005h 37m 56.385s
5988,    3378,    20279763,    000h 00m 03.378s,    005h 37m 59.763s
5989,    3385,    20283148,    000h 00m 03.385s,    005h 38m 03.148s
5990,    3390,    20286538,    000h 00m 03.390s,    005h 38m 06.538s
5991,    3389,    20289927,    000h 00m 03.389s,    005h 38m 09.927s
5992,    3397,    20293324,    000h 00m 03.397s,    005h 38m 13.324s
5993,    3380,    20296704,    000h 00m 03.380s,    005h 38m 16.704s
5994,    3379,    20300083,    000h 00m 03.379s,    005h 38m 20.083s
5995,    3383,    20303466,    000h 00m 03.383s,    005h 38m 23.466s
5996,    3379,    20306845,    000h 00m 03.379s,    005h 38m 26.845s
5997,    3384,    20310229,    000h 00m 03.384s,    005h 38m 30.229s
5998,    3384,    20313613,    000h 00m 03.384s,    005h 38m 33.613s
5999,    3388,    20317001,    000h 00m 03.388s,    005h 38m 37.001s
6000,    3374,    20320375,    000h 00m 03.374s,    005h 38m 40.375s
6001,    3383,    20323758,    000h 00m 03.383s,    005h 38m 43.758s
6002,    3385,    20327143,    000h 00m 03.385s,    005h 38m 47.143s
6003,    3389,    20330532,    000h 00m 03.389s,    005h 38m 50.532s
6004,    3392,    20333924,    000h 00m 03.392s,    005h 38m 53.924s
6005,    3385,    20337309,    000h 00m 03.385s,    005h 38m 57.309s
6006,    3391,    20340700,    000h 00m 03.391s,    005h 39m 00.700s
6007,    3380,    20344080,    000h 00m 03.380s,    005h 39m 04.080s
6008,    3404,    20347484,    000h 00m 03.404s,    005h 39m 07.484s
6009,    3390,    20350874,    000h 00m 03.390s,    005h 39m 10.874s
6010,    3390,    20354264,    000h 00m 03.390s,    005h 39m 14.264s
6011,    3382,    20357646,    000h 00m 03.382s,    005h 39m 17.646s
6012,    3382,    20361028,    000h 00m 03.382s,    005h 39m 21.028s
6013,    3382,    20364410,    000h 00m 03.382s,    005h 39m 24.410s
6014,    3385,    20367795,    000h 00m 03.385s,    005h 39m 27.795s
6015,    3382,    20371177,    000h 00m 03.382s,    005h 39m 31.177s
6016,    3394,    20374571,    000h 00m 03.394s,    005h 39m 34.571s
6017,    3384,    20377955,    000h 00m 03.384s,    005h 39m 37.955s
6018,    3391,    20381346,    000h 00m 03.391s,    005h 39m 41.346s
6019,    3386,    20384732,    000h 00m 03.386s,    005h 39m 44.732s
6020,    3382,    20388114,    000h 00m 03.382s,    005h 39m 48.114s
6021,    3379,    20391493,    000h 00m 03.379s,    005h 39m 51.493s
6022,    3391,    20394884,    000h 00m 03.391s,    005h 39m 54.884s
6023,    3379,    20398263,    000h 00m 03.379s,    005h 39m 58.263s
6024,    3387,    20401650,    000h 00m 03.387s,    005h 40m 01.650s
6025,    3375,    20405025,    000h 00m 03.375s,    005h 40m 05.025s
6026,    3383,    20408408,    000h 00m 03.383s,    005h 40m 08.408s
6027,    3402,    20411810,    000h 00m 03.402s,    005h 40m 11.810s
6028,    3401,    20415211,    000h 00m 03.401s,    005h 40m 15.211s
6029,    3379,    20418590,    000h 00m 03.379s,    005h 40m 18.590s
6030,    3385,    20421975,    000h 00m 03.385s,    005h 40m 21.975s
6031,    3395,    20425370,    000h 00m 03.395s,    005h 40m 25.370s
6032,    3379,    20428749,    000h 00m 03.379s,    005h 40m 28.749s
6033,    3387,    20432136,    000h 00m 03.387s,    005h 40m 32.136s
6034,    3387,    20435523,    000h 00m 03.387s,    005h 40m 35.523s
6035,    3381,    20438904,    000h 00m 03.381s,    005h 40m 38.904s
6036,    3382,    20442286,    000h 00m 03.382s,    005h 40m 42.286s
6037,    3386,    20445672,    000h 00m 03.386s,    005h 40m 45.672s
6038,    3388,    20449060,    000h 00m 03.388s,    005h 40m 49.060s
6039,    3384,    20452444,    000h 00m 03.384s,    005h 40m 52.444s
6040,    3379,    20455823,    000h 00m 03.379s,    005h 40m 55.823s
6041,    3372,    20459195,    000h 00m 03.372s,    005h 40m 59.195s
6042,    3385,    20462580,    000h 00m 03.385s,    005h 41m 02.580s
6043,    3384,    20465964,    000h 00m 03.384s,    005h 41m 05.964s
6044,    3388,    20469352,    000h 00m 03.388s,    005h 41m 09.352s
6045,    3402,    20472754,    000h 00m 03.402s,    005h 41m 12.754s
6046,    3376,    20476130,    000h 00m 03.376s,    005h 41m 16.130s
6047,    3383,    20479513,    000h 00m 03.383s,    005h 41m 19.513s
6048,    3384,    20482897,    000h 00m 03.384s,    005h 41m 22.897s
6049,    3388,    20486285,    000h 00m 03.388s,    005h 41m 26.285s
6050,    3382,    20489667,    000h 00m 03.382s,    005h 41m 29.667s
6051,    3380,    20493047,    000h 00m 03.380s,    005h 41m 33.047s
6052,    3389,    20496436,    000h 00m 03.389s,    005h 41m 36.436s
6053,    3391,    20499827,    000h 00m 03.391s,    005h 41m 39.827s
6054,    3378,    20503205,    000h 00m 03.378s,    005h 41m 43.205s
6055,    3379,    20506584,    000h 00m 03.379s,    005h 41m 46.584s
6056,    3382,    20509966,    000h 00m 03.382s,    005h 41m 49.966s
6057,    3402,    20513368,    000h 00m 03.402s,    005h 41m 53.368s
6058,    3387,    20516755,    000h 00m 03.387s,    005h 41m 56.755s
6059,    3387,    20520142,    000h 00m 03.387s,    005h 42m 00.142s
6060,    3386,    20523528,    000h 00m 03.386s,    005h 42m 03.528s
6061,    3383,    20526911,    000h 00m 03.383s,    005h 42m 06.911s
6062,    3391,    20530302,    000h 00m 03.391s,    005h 42m 10.302s
6063,    3395,    20533697,    000h 00m 03.395s,    005h 42m 13.697s
6064,    3385,    20537082,    000h 00m 03.385s,    005h 42m 17.082s
6065,    3381,    20540463,    000h 00m 03.381s,    005h 42m 20.463s
6066,    3382,    20543845,    000h 00m 03.382s,    005h 42m 23.845s
6067,    3377,    20547222,    000h 00m 03.377s,    005h 42m 27.222s
6068,    3372,    20550594,    000h 00m 03.372s,    005h 42m 30.594s
6069,    3381,    20553975,    000h 00m 03.381s,    005h 42m 33.975s
6070,    3378,    20557353,    000h 00m 03.378s,    005h 42m 37.353s
6071,    3382,    20560735,    000h 00m 03.382s,    005h 42m 40.735s
6072,    3384,    20564119,    000h 00m 03.384s,    005h 42m 44.119s
6073,    3390,    20567509,    000h 00m 03.390s,    005h 42m 47.509s
6074,    3379,    20570888,    000h 00m 03.379s,    005h 42m 50.888s
6075,    3384,    20574272,    000h 00m 03.384s,    005h 42m 54.272s
6076,    3380,    20577652,    000h 00m 03.380s,    005h 42m 57.652s
6077,    3382,    20581034,    000h 00m 03.382s,    005h 43m 01.034s
6078,    3380,    20584414,    000h 00m 03.380s,    005h 43m 04.414s
6079,    3381,    20587795,    000h 00m 03.381s,    005h 43m 07.795s
6080,    3392,    20591187,    000h 00m 03.392s,    005h 43m 11.187s
6081,    3391,    20594578,    000h 00m 03.391s,    005h 43m 14.578s
6082,    3377,    20597955,    000h 00m 03.377s,    005h 43m 17.955s
6083,    3378,    20601333,    000h 00m 03.378s,    005h 43m 21.333s
6084,    3375,    20604708,    000h 00m 03.375s,    005h 43m 24.708s
6085,    3389,    20608097,    000h 00m 03.389s,    005h 43m 28.097s
6086,    3386,    20611483,    000h 00m 03.386s,    005h 43m 31.483s
6087,    3379,    20614862,    000h 00m 03.379s,    005h 43m 34.862s
6088,    3388,    20618250,    000h 00m 03.388s,    005h 43m 38.250s
6089,    3387,    20621637,    000h 00m 03.387s,    005h 43m 41.637s
6090,    3383,    20625020,    000h 00m 03.383s,    005h 43m 45.020s
6091,    3379,    20628399,    000h 00m 03.379s,    005h 43m 48.399s
6092,    3385,    20631784,    000h 00m 03.385s,    005h 43m 51.784s
6093,    3384,    20635168,    000h 00m 03.384s,    005h 43m 55.168s
6094,    3378,    20638546,    000h 00m 03.378s,    005h 43m 58.546s
6095,    3379,    20641925,    000h 00m 03.379s,    005h 44m 01.925s
6096,    3382,    20645307,    000h 00m 03.382s,    005h 44m 05.307s
6097,    3390,    20648697,    000h 00m 03.390s,    005h 44m 08.697s
6098,    3388,    20652085,    000h 00m 03.388s,    005h 44m 12.085s
6099,    3394,    20655479,    000h 00m 03.394s,    005h 44m 15.479s
6100,    3389,    20658868,    000h 00m 03.389s,    005h 44m 18.868s
6101,    3382,    20662250,    000h 00m 03.382s,    005h 44m 22.250s
6102,    3394,    20665644,    000h 00m 03.394s,    005h 44m 25.644s
6103,    3390,    20669034,    000h 00m 03.390s,    005h 44m 29.034s
6104,    3380,    20672414,    000h 00m 03.380s,    005h 44m 32.414s
6105,    3382,    20675796,    000h 00m 03.382s,    005h 44m 35.796s
6106,    3378,    20679174,    000h 00m 03.378s,    005h 44m 39.174s
6107,    3383,    20682557,    000h 00m 03.383s,    005h 44m 42.557s
6108,    3381,    20685938,    000h 00m 03.381s,    005h 44m 45.938s
6109,    3390,    20689328,    000h 00m 03.390s,    005h 44m 49.328s
6110,    3382,    20692710,    000h 00m 03.382s,    005h 44m 52.710s
6111,    3375,    20696085,    000h 00m 03.375s,    005h 44m 56.085s
6112,    3387,    20699472,    000h 00m 03.387s,    005h 44m 59.472s
6113,    3375,    20702847,    000h 00m 03.375s,    005h 45m 02.847s
6114,    3381,    20706228,    000h 00m 03.381s,    005h 45m 06.228s
6115,    3382,    20709610,    000h 00m 03.382s,    005h 45m 09.610s
6116,    3389,    20712999,    000h 00m 03.389s,    005h 45m 12.999s
6117,    3389,    20716388,    000h 00m 03.389s,    005h 45m 16.388s
